epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
53,4059.39,1.02768,0.62579,0.00307,0.81505,0.71602,0.79568,0.53768,1.10185,0.9719,0.00616,0.00793714,0.00264571,0.00793714,0.00264571,0.00793714,0.00264571,0.00793714,0.00264571
54,4133.98,1.01936,0.61483,0.00306,0.81326,0.72861,0.80009,0.54129,1.09552,0.95955,0.00604,0.00751286,0.00250429,0.00751286,0.00250429,0.00751286,0.00250429,0.00751286,0.00250429
55,4209.99,1.00781,0.6134,0.00301,0.80255,0.7358,0.79723,0.5377,1.09498,0.96629,0.00607,0.00708857,0.00236286,0.00708857,0.00236286,0.00708857,0.00236286,0.00708857,0.00236286
56,4286.06,1.00786,0.6039,0.00298,0.81309,0.72269,0.79603,0.53757,1.10206,0.98509,0.00611,0.00666429,0.00222143,0.00666429,0.00222143,0.00666429,0.00222143,0.00666429,0.00222143
57,4362.53,0.99647,0.59381,0.00296,0.81331,0.72931,0.79838,0.5395,1.10085,0.97089,0.00615,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
58,4437.16,0.99446,0.58776,0.00291,0.79492,0.72842,0.79405,0.53664,1.10363,0.97701,0.00612,0.00581571,0.00193857,0.00581571,0.00193857,0.00581571,0.00193857,0.00581571,0.00193857
59,4512.03,0.97855,0.57293,0.00291,0.81164,0.7259,0.79472,0.53712,1.10561,0.98778,0.00617,0.00539143,0.00179714,0.00539143,0.00179714,0.00539143,0.00179714,0.00539143,0.00179714
60,4590.27,0.97914,0.56519,0.00286,0.80595,0.73004,0.79525,0.5356,1.10794,0.99227,0.00617,0.00496714,0.00165571,0.00496714,0.00165571,0.00496714,0.00165571,0.00496714,0.00165571
61,4663.61,0.9237,0.47246,0.00306,0.80625,0.72653,0.79296,0.53207,1.12115,0.98461,0.00632,0.00454286,0.00151429,0.00454286,0.00151429,0.00454286,0.00151429,0.00454286,0.00151429
62,4735.69,0.89979,0.45185,0.00298,0.80462,0.73048,0.79189,0.53325,1.11409,1.00453,0.00619,0.00411857,0.00137286,0.00411857,0.00137286,0.00411857,0.00137286,0.00411857,0.00137286
63,4809.86,0.88601,0.43663,0.00292,0.80995,0.72985,0.79024,0.53186,1.11501,1.01192,0.00619,0.00369429,0.00123143,0.00369429,0.00123143,0.00369429,0.00123143,0.00369429,0.00123143
64,4885.63,0.87675,0.42641,0.00286,0.82252,0.72056,0.78981,0.53246,1.11873,1.01337,0.0062,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
65,4961.39,0.86907,0.41818,0.00281,0.81646,0.71959,0.78875,0.53099,1.12537,1.02133,0.00627,0.00284571,0.000948571,0.00284571,0.000948571,0.00284571,0.000948571,0.00284571,0.000948571
66,5036.89,0.85758,0.4093,0.00277,0.8096,0.72549,0.78456,0.52852,1.12443,1.0399,0.00624,0.00242143,0.000807143,0.00242143,0.000807143,0.00242143,0.000807143,0.00242143,0.000807143
67,5112.31,0.85724,0.40221,0.00278,0.79896,0.73551,0.78479,0.528,1.12459,1.04805,0.00631,0.00199714,0.000665714,0.00199714,0.000665714,0.00199714,0.000665714,0.00199714,0.000665714
68,5186.91,0.84514,0.3919,0.0027,0.81172,0.72378,0.78483,0.52705,1.12654,1.05197,0.00627,0.00157286,0.000524286,0.00157286,0.000524286,0.00157286,0.000524286,0.00157286,0.000524286
69,5259.96,0.84294,0.39246,0.00271,0.80585,0.72751,0.78267,0.52667,1.12482,1.06025,0.00623,0.00114857,0.000382857,0.00114857,0.000382857,0.00114857,0.000382857,0.00114857,0.000382857
70,5332.73,0.83222,0.38321,0.00263,0.80621,0.72747,0.78168,0.52629,1.12678,1.06564,0.00625,0.000724286,0.000241429,0.000724286,0.000241429,0.000724286,0.000241429,0.000724286,0.000241429
