epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
53,4007.09,1.04644,0.6567,0.00286,0.80981,0.73673,0.80573,0.54946,1.0639,0.89994,0.00552,0.00793714,0.00264571,0.00793714,0.00264571,0.00793714,0.00264571,0.00793714,0.00264571
54,4081.82,1.02971,0.64354,0.00286,0.82601,0.72428,0.80397,0.54891,1.06426,0.92073,0.00556,0.00751286,0.00250429,0.00751286,0.00250429,0.00751286,0.00250429,0.00751286,0.00250429
55,4157.01,1.03383,0.63909,0.00281,0.81184,0.73733,0.80349,0.54791,1.07016,0.92527,0.00563,0.00708857,0.00236286,0.00708857,0.00236286,0.00708857,0.00236286,0.00708857,0.00236286
56,4232.94,1.02587,0.63131,0.00277,0.80916,0.73665,0.80072,0.54693,1.07332,0.93029,0.00566,0.00666429,0.00222143,0.00666429,0.00222143,0.00666429,0.00222143,0.00666429,0.00222143
57,4308.13,1.01508,0.61831,0.00276,0.81212,0.7368,0.80077,0.54728,1.0744,0.92791,0.00568,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
58,4383.29,1.00746,0.60593,0.0027,0.80501,0.74161,0.80077,0.54754,1.07118,0.93073,0.00563,0.00581571,0.00193857,0.00581571,0.00193857,0.00581571,0.00193857,0.00581571,0.00193857
59,4459.08,1.00163,0.60651,0.00271,0.81522,0.73378,0.79906,0.54614,1.06964,0.93414,0.00558,0.00539143,0.00179714,0.00539143,0.00179714,0.00539143,0.00179714,0.00539143,0.00179714
60,4534.95,0.99626,0.59166,0.00267,0.81586,0.73411,0.80032,0.5471,1.07094,0.93022,0.0056,0.00496714,0.00165571,0.00496714,0.00165571,0.00496714,0.00165571,0.00496714,0.00165571
61,4608.76,0.93884,0.49589,0.00285,0.81899,0.72944,0.8001,0.5461,1.07479,0.93466,0.00562,0.00454286,0.00151429,0.00454286,0.00151429,0.00454286,0.00151429,0.00454286,0.00151429
62,4681.43,0.91878,0.47253,0.00277,0.81205,0.73195,0.79985,0.54611,1.0785,0.94017,0.00567,0.00411857,0.00137286,0.00411857,0.00137286,0.00411857,0.00137286,0.00411857,0.00137286
63,4756.11,0.90558,0.45877,0.00274,0.80233,0.73655,0.79873,0.54402,1.08243,0.95147,0.0057,0.00369429,0.00123143,0.00369429,0.00123143,0.00369429,0.00123143,0.00369429,0.00123143
64,4831.24,0.90233,0.44764,0.00272,0.81702,0.72696,0.79866,0.54353,1.08564,0.95839,0.00571,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
65,4903.78,0.89166,0.44239,0.00266,0.82383,0.72243,0.79779,0.54283,1.08707,0.9613,0.0057,0.00284571,0.000948571,0.00284571,0.000948571,0.00284571,0.000948571,0.00284571,0.000948571
66,4976.14,0.88573,0.43265,0.00263,0.81771,0.72617,0.79677,0.54138,1.09055,0.96666,0.00574,0.00242143,0.000807143,0.00242143,0.000807143,0.00242143,0.000807143,0.00242143,0.000807143
67,5048.52,0.87897,0.42463,0.00262,0.81758,0.72596,0.79513,0.53988,1.09198,0.97755,0.00574,0.00199714,0.000665714,0.00199714,0.000665714,0.00199714,0.000665714,0.00199714,0.000665714
68,5122.28,0.86867,0.4155,0.00257,0.82048,0.72239,0.7941,0.53924,1.09436,0.97972,0.00576,0.00157286,0.000524286,0.00157286,0.000524286,0.00157286,0.000524286,0.00157286,0.000524286
69,5195.68,0.86374,0.41214,0.00256,0.81561,0.7262,0.79383,0.53851,1.09575,0.98073,0.00578,0.00114857,0.000382857,0.00114857,0.000382857,0.00114857,0.000382857,0.00114857,0.000382857
70,5268.91,0.85719,0.40453,0.00252,0.81094,0.72838,0.79182,0.53783,1.09633,0.98764,0.00578,0.000724286,0.000241429,0.000724286,0.000241429,0.000724286,0.000241429,0.000724286,0.000241429
