epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
57,4516.01,1.01678,0.62169,0.00302,0.81285,0.72479,0.79604,0.53736,1.09263,0.97803,0.00608,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
58,4594.18,1.01398,0.61307,0.00297,0.80501,0.7256,0.79752,0.53774,1.09663,0.96656,0.00608,0.00581571,0.00193857,0.00581571,0.00193857,0.00581571,0.00193857,0.00581571,0.00193857
59,4674.29,0.99748,0.60342,0.00296,0.818,0.72247,0.7986,0.54112,1.08985,0.97395,0.00599,0.00539143,0.00179714,0.00539143,0.00179714,0.00539143,0.00179714,0.00539143,0.00179714
60,4754.71,1.00032,0.59564,0.00292,0.81183,0.72489,0.79552,0.5391,1.0955,0.9914,0.00608,0.00496714,0.00165571,0.00496714,0.00165571,0.00496714,0.00165571,0.00496714,0.00165571
61,4831.89,0.94514,0.50368,0.00314,0.80035,0.7304,0.79537,0.53613,1.10119,0.99447,0.00613,0.00454286,0.00151429,0.00454286,0.00151429,0.00454286,0.00151429,0.00454286,0.00151429
62,4907.4,0.92283,0.47062,0.00305,0.80905,0.72248,0.79352,0.53632,1.10283,1.00132,0.00612,0.00411857,0.00137286,0.00411857,0.00137286,0.00411857,0.00137286,0.00411857,0.00137286
63,4982.36,0.9098,0.46002,0.003,0.81346,0.72778,0.79705,0.53769,1.10456,0.9965,0.00621,0.00369429,0.00123143,0.00369429,0.00123143,0.00369429,0.00123143,0.00369429,0.00123143
64,5058.99,0.90237,0.45221,0.00294,0.8096,0.72626,0.79332,0.53578,1.10415,1.01453,0.00618,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
65,5135.9,0.89453,0.44285,0.0029,0.81421,0.71834,0.79275,0.53624,1.10497,1.01826,0.00615,0.00284571,0.000948571,0.00284571,0.000948571,0.00284571,0.000948571,0.00284571,0.000948571
66,5210.75,0.88426,0.43048,0.00286,0.80527,0.72772,0.79044,0.53538,1.10562,1.02017,0.00615,0.00242143,0.000807143,0.00242143,0.000807143,0.00242143,0.000807143,0.00242143,0.000807143
67,5284.11,0.88129,0.4222,0.00284,0.82515,0.71564,0.7907,0.53501,1.10431,1.02625,0.00609,0.00199714,0.000665714,0.00199714,0.000665714,0.00199714,0.000665714,0.00199714,0.000665714
68,5360.24,0.87232,0.41849,0.0028,0.81558,0.72475,0.79114,0.53559,1.10353,1.03593,0.00609,0.00157286,0.000524286,0.00157286,0.000524286,0.00157286,0.000524286,0.00157286,0.000524286
69,5436.14,0.86932,0.41821,0.0028,0.80981,0.72404,0.78997,0.53476,1.10746,1.03244,0.0062,0.00114857,0.000382857,0.00114857,0.000382857,0.00114857,0.000382857,0.00114857,0.000382857
70,5512.96,0.86347,0.40654,0.00274,0.81937,0.71685,0.79008,0.5347,1.10789,1.0331,0.0062,0.000724286,0.000241429,0.000724286,0.000241429,0.000724286,0.000241429,0.000724286,0.000241429
